t7	Normal	logNormal	binom0.3	binom0.2	pois15	pois10	pois7
1	-0.5763943598103	-0.601781785515531	11.8108484501474	3	5	20	10	5
2	-0.953469809968596	0.183048321310715	1.87017089679066	3	4	14	4	8
3	0.172721051588706	0.0404151812920521	0.581792585049545	2	4	13	10	3
4	-1.01332991288953	1.95637651293747	8.3004963837237	5	4	16	10	5
5	0.951163137858836	0.989502630157059	0.635836783265951	4	5	14	8	6
6	-1.69604822255606	-0.529081845929676	1.97949564483417	1	4	15	8	9
7	0.326423242928475	0.801767289847127	5.78835340572056	5	3	11	14	8
8	-0.925700788190287	-0.170033150898593	2.22138742954133	5	5	13	5	11
9	2.33645704329302	-0.516966947310917	0.135347742598985	5	2	18	11	8
10	-0.416174958286476	-0.865224099752522	0.914723998632511	3	1	18	13	4
11	-1.39122250318895	-0.091654672540213	0.566282950004156	4	7	13	14	6
12	-0.0843165255740782	1.94562397483536	4.13949577945672	3	9	10	9	10
13	0.023094284353925	0.476505774484341	3.26515055396645	7	9	17	11	8
14	-0.518158261967766	-1.17579018269693	0.364760814314864	3	7	11	9	8
15	1.76830733735597	2.64684371664457	4.75280562799144	2	3	12	11	5
16	-0.105018297424289	-0.805578906993574	0.864442454682128	1	6	19	13	7
17	1.6274004315768	-1.66047566449737	0.904603682585667	6	5	16	11	5
18	-3.71409734556662	0.383554526566911	1.58855749621541	2	6	14	14	8
19	-0.926124444186421	-0.102518929346212	0.4947730388883	2	7	13	5	9
20	0.126371983338602	0.840703103883464	1.71714092017705	2	4	19	10	10
21	0.415182501869745	-0.198317510760535	1.34985971194228	1	3	15	12	2
22	-0.752055825168495	-1.1188106943805	3.26117497425948	3	7	18	12	5
23	0.911310090076098	-2.03422001291404	1.66689879292242	5	6	16	11	5
24	-2.46065902985798	0.256084004037861	0.259040096266257	5	2	15	6	5
25	-0.715776864651373	-0.496269117956954	0.558030475843312	4	7	16	9	7
26	-0.111085666506405	-0.0999539940132029	1.67230693209447	4	2	14	9	6
27	-0.65652141838493	0.383120406486854	1.18762305398725	2	5	12	9	5
28	1.3455101370229	0.803311761444788	0.343038273249702	5	4	16	10	10
29	-0.00697146990361296	-0.261316316200622	1.54313836868364	2	1	15	18	7
30	1.39145248898387	-1.21698072615128	0.872285499584622	2	0	11	13	4
31	-0.0485554425970016	-0.224022579332754	1.45828502883023	5	4	23	11	6
32	-0.937049512230993	-1.47026691923359	0.615757077546725	2	2	11	15	7
33	0.288723449644496	-0.541144072810508	1.22566682463723	4	4	11	6	10
34	0.50359247378505	-0.0133288865693226	0.184321039701112	3	2	14	7	6
35	0.0645847556938041	1.52636811563437	0.248035317689792	6	3	18	14	8
36	0.781913863738653	0.180893966161308	0.422212947885777	4	5	17	10	7
37	-0.144580112753844	-0.222854876960174	0.586279540172801	4	4	14	10	13
38	0.871815582906909	-0.21604768816896	0.239883372144954	3	1	15	8	8
39	2.11445287546103	-0.611586520277256	0.947139363456378	3	2	19	10	6
40	-0.367751736529269	1.15045662829179	0.103479828492974	3	3	16	14	5
41	4.06560949334595	-0.180996654293964	0.0670438905410574	3	4	16	10	12
42	1.31048364690831	0.735270105799076	0.451041422231913	4	2	11	8	6
43	-0.209010452205597	-1.24591657468414	1.37841067208879	6	4	16	7	7
44	0.563072085287238	-0.385968476831586	0.788902524183432	5	9	23	11	4
45	0.854669512478083	-0.99063854933225	0.511574221700631	5	4	14	9	10
46	0.320090554326615	-1.61842116912653	0.523926671757915	5	0	20	11	7
47	-0.417541946359853	-0.746038248288065	0.893902892702329	2	3	19	12	2
48	0.497792785599599	2.28848764012097	0.498238314205871	3	4	6	5	7
49	-0.689160395502254	-1.35583432668409	1.81347061422244	1	1	26	2	10
50	-1.84413690249888	-0.180735350034724	2.32468392453218	5	3	10	4	5
51	-0.0324451471394363	-1.29586227825742	0.908392229570082	6	5	11	5	13
52	-0.258925700766884	2.24599601653818	4.60404106852879	2	6	21	11	6
53	0.240179062807887	-0.0712969282530632	1.07811304344198	2	4	11	6	5
54	-1.21426470441873	0.0463987259121878	0.235231638891107	2	3	18	8	6
55	0.80711847345483	0.606933129113503	0.124274537560502	2	3	15	9	5
56	0.0604571469083567	0.92444251001534	0.945903358968079	3	1	22	5	5
57	0.661837757914917	-3.25580360952887	7.90364962606277	6	5	17	6	7
58	-1.32979992916574	0.128080597666152	0.471606637990784	7	3	22	11	7
59	-1.20683525654701	1.02353645271718	1.66075330492684	2	5	11	10	4
60	-0.192344273921612	-1.54791265908549	0.302641173846055	0	2	20	15	7
61	-1.27699685431454	-1.25735970088378	1.32637189266575	6	3	13	9	8
62	0.490230992646061	-1.71285584581296	7.11166433848753	5	6	10	8	7
63	-0.778424709553902	-0.557968111941472	0.600657085734158	4	3	14	7	6
64	-0.0725914254874843	1.17669145963484	1.02732759884207	1	3	20	7	7
65	1.28699818258296	0.652316895647037	1.82639977943372	4	4	16	9	8
66	-0.197131110444528	-1.05214464831146	3.17144044178715	6	5	14	18	6
67	0.0608440221766781	0.951203896585271	0.752326899827653	3	3	18	11	15
68	-0.524616044152729	0.443802743816517	3.50898609582641	2	6	11	11	9
69	0.0206520581828543	-1.88476236106871	0.304033829823038	0	2	10	9	4
70	-0.7821433986356	1.31718597749414	4.73234522414326	4	1	23	9	7
71	-0.115584951283111	1.55707572439652	0.53752438977367	2	5	18	13	6
72	0.289260459875885	-0.404942219578804	1.569092475787	9	3	14	11	7
73	2.69312973473461	0.063461281235095	0.69248279350257	3	3	17	13	6
74	2.03984345694112	-0.910915812949466	4.27949184792013	3	2	12	9	9
75	0.215863737534601	-0.0510782650339365	1.40091604577722	4	0	16	4	8
76	-0.186049474250743	0.761651276401344	0.623296543674758	5	2	13	10	5
77	0.579193645302587	0.843601519191534	0.552766710776688	2	6	13	14	8
78	0.16514865957457	-1.24570980589219	2.14046304106905	4	4	16	6	5
79	0.287649780367288	0.689145836229841	1.97241574388447	0	2	15	5	6
80	-1.13196275967878	1.10310183192992	0.808053399022249	9	6	10	12	10
81	0.568285685588124	-0.502899041094079	2.02591987361268	4	0	15	18	6
82	-0.994200310497881	-1.22125281772556	0.688324684502451	5	1	21	4	6
83	0.592232316860227	0.295151858306929	1.79288231780383	5	3	14	6	6
84	0.407453676451934	-0.744014774204978	0.362184645065149	3	3	12	11	2
85	-0.424300152994903	0.178762603065495	0.677221938323363	8	3	17	13	5
86	-0.108470308265376	0.651615401272455	2.29199976050544	5	2	19	13	7
87	-0.137698716399997	-0.732712486991334	0.658305384169606	2	5	15	12	7
88	0.0570760414700623	-1.25300639000787	0.45776430442607	4	9	12	9	6
89	-1.57307244857371	-0.86674321293948	0.517308819318226	2	1	15	10	8
90	0.904981283692137	-0.571138528029385	1.81643904590213	4	4	13	10	4
91	-0.353293757209104	1.11916979516142	0.219066573524977	3	6	16	8	9
92	4.2825925110631	0.577214518935374	1.12955852229329	5	8	13	19	6
93	-0.674907952601011	-0.216765018092346	1.74504321617957	3	0	13	10	4
94	1.14235803822116	0.111884880657754	0.196623128729104	3	5	17	14	8
95	-1.13872035051298	-1.67540657371493	0.448306675871057	3	2	18	8	7
96	-0.411309688329797	0.0207649291560514	2.57803377921125	4	4	12	13	5
97	0.313478874114645	1.21371419164398	1.01635926948968	5	2	17	10	10
98	-0.627405623321657	-0.0121408295114381	0.898674489715824	2	2	19	11	5
99	1.15357957555679	0.0249409696795664	1.12354371447235	1	5	10	13	10
100	-0.863954107116483	0.17829298559037	2.81358988098211	3	4	12	16	10
101	0.428000810716719	-0.296059622014219	1.3192376680657	6	5	12	9	7
102	-0.0236333447551263	-1.40840230152849	0.428551747234354	5	4	9	19	8
103	-0.356294608289476	-1.04181911311964	0.292462676369928	4	6	17	10	7
104	-0.415726717502591	1.14138209290497	0.245610751582535	2	4	14	9	5
105	-0.388098714609164	0.0816694084663694	3.00539213777591	4	6	11	9	2
106	0.554458493775648	0.979854123123135	2.23153501512214	2	5	8	12	9
107	-0.93635677598545	0.727109287735423	1.85518310877152	5	4	20	11	7
108	1.9409848327513	0.297958059777432	0.389580241559848	3	5	12	8	10
109	0.419527367609929	-0.474377775780467	1.53757154291912	4	4	11	10	7
110	-0.0868532400485995	0.819191297383818	0.306190365588728	3	5	15	13	7
111	-0.171850634259023	0.63951271338881	0.105340717013539	7	1	15	13	2
112	-0.462573648177804	0.367696514572402	0.555212733465517	6	5	6	12	7
113	0.355511036483268	0.178207201553609	2.78904535934387	5	5	14	10	13
114	-0.156401423334477	-0.0905399005617714	0.555675932412087	2	4	19	9	3
115	0.379542174673283	-0.776249420817412	1.07989864436108	2	5	24	9	7
116	-0.857237349469016	1.20789936929428	0.956724604451674	7	6	17	10	5
117	-0.279469405042912	-1.96309438903323	0.75246916364426	4	1	11	12	3
118	2.39903398901009	-0.816679316844976	0.25404667949117	8	9	17	9	7
119	-1.3670118222162	-1.36114657861842	4.3331178309088	2	4	15	14	5
120	-0.0734022908770171	0.840887269653088	7.45345648961567	3	5	18	15	4
121	-0.297219683939261	0.10379875983422	0.474528188170862	2	3	8	18	5
122	-1.07669735461466	1.40845088633	2.29635024433981	2	6	17	7	9
123	0.944654451565244	-0.178276704030707	0.536357122260308	4	5	15	8	7
124	0.761125172851621	0.0206329304568028	0.666922170896259	3	4	15	11	8
125	0.200145295131357	0.991148411799133	1.3051357828055	2	4	10	11	3
126	-0.852148512871989	-0.241557664602502	0.722338883684108	6	3	20	18	4
127	-0.133812107837965	0.568242234167263	0.884513764979266	6	3	18	6	6
128	0.066021725957304	0.697753205970413	0.646948293763979	3	3	17	9	6
129	1.02996575345953	1.05710022570834	1.35631666192163	5	5	16	8	11
130	-4.82026808288075	-2.29541541457934	1.07898139560704	4	5	20	9	12
131	-0.0165636913635843	0.91593536454371	1.8350957947747	5	1	16	10	10
132	-3.43678871812913	0.946328523666426	1.14754197522981	4	3	16	11	10
133	-0.836915711422009	-0.235137740866344	0.27953818333159	2	2	11	10	7
134	0.763370285133109	0.823716468713524	0.517507634671582	6	4	10	11	3
135	2.26806091307449	0.19933481163382	0.364964234828525	4	3	14	4	9
136	-1.61470395088519	-0.269096866057429	0.26910930112015	5	3	13	12	6
137	-0.771364122306523	-1.18953173633001	0.170943943413645	4	5	17	12	5
138	-1.36128152518677	0.414717378701315	7.44575561246946	4	4	18	14	6
139	1.06993749428033	0.30123321038876	0.972020371457472	3	5	10	13	4
140	-1.02769675546879	-1.05480901077438	0.350035003103221	5	2	12	9	12
141	-0.614619629181768	-1.43168172977151	1.65513540366268	4	4	14	16	6
142	1.71650024056542	-0.640182486384645	0.566773293108497	4	6	16	13	10
143	0.342531770069659	0.474989532815517	0.762088950712161	4	4	18	8	6
144	1.0112603824573	0.145873919708072	0.377363935129093	5	1	15	5	9
145	0.784412528297322	-1.79869102996888	0.163011915373291	3	2	21	10	7
146	1.05788593334252	-1.84234922770538	0.585718996122232	1	1	12	8	5
147	1.0478791802878	-1.30532319642608	3.13394678174615	8	6	14	18	10
148	-1.62831344715929	1.03403232724939	0.767714768571218	5	2	13	9	3
149	-1.76077410560889	1.3708656867342	0.802922534829858	3	4	17	7	9
150	1.29369549444823	1.14181211675961	0.16091134610232	1	3	11	10	12
151	-0.681937152057857	-1.17341597093632	0.656508667785044	7	3	18	8	7
152	-0.274592140418028	-0.97540650863563	0.156986299052431	4	3	16	11	7
153	1.95643446228091	-0.125608643342601	1.5934273578685	4	4	11	10	7
154	1.5993321116297	0.380968461360276	2.45523067011193	7	6	14	10	10
155	-0.198555909471138	-0.228589235351995	0.930790673055257	5	5	12	10	11
156	0.942993045892711	-0.575313692578956	1.72167668791131	6	3	7	8	6
157	1.81815161351724	2.2784363841452	0.553332941996124	1	8	14	13	12
158	-1.35811734481778	1.99364207513052	0.280758595074916	4	3	9	15	4
159	-0.801250183601266	-0.734793435421569	1.74744262039867	5	2	13	6	7
160	0.716256184995239	1.44590373375601	0.355895074490616	5	5	11	6	6
161	0.596517317002871	1.21450902202443	0.990431244550666	7	4	13	8	11
162	0.482745260203177	-0.843915892231265	1.13560618655781	3	2	13	13	5
163	1.14505167135919	-0.911797949642907	0.745778843531853	5	3	19	13	8
164	-0.35565424053605	1.4451891790138	1.41215387588355	2	5	17	11	10
165	0.705369855879209	-0.823543537002582	2.01364757281407	2	5	14	17	4
166	1.15886747136606	0.235851005602582	0.0598703130961018	6	4	13	9	11
167	-0.342856237351678	0.642143030903405	0.320682185525747	5	3	19	11	13
168	0.111958316343478	0.416933895246306	0.5754175164637	6	6	25	12	9
169	0.898885462637754	-0.422488827982666	0.298648360298376	4	4	13	11	7
170	-0.205851218218349	0.192219526202283	1.01767431788723	3	7	14	9	7
171	-0.812927281485439	-1.56795025886979	2.02816719937939	1	2	14	12	9
172	-1.27612652418795	-0.484862965189403	1.31240075742828	4	6	16	7	4
173	0.576205743130131	-0.18968193716715	1.67058850592563	3	3	15	9	9
174	-0.0899902813988667	-0.0511310925812077	1.96545803233138	2	5	16	12	11
175	1.21608217442159	-0.835377600696929	0.34387198388417	5	4	15	11	13
176	0.776202495362642	-0.672581400232421	0.584462358338988	2	3	9	9	4
177	0.872817739506442	0.548296672381464	1.30288824418938	3	2	8	12	10
178	0.0785238198774892	0.419617240876696	0.792199733191375	2	2	22	13	7
179	-1.34411339709195	-0.132014104976465	0.233552780913657	2	5	21	11	8
180	-0.290730070326167	-0.765593414348854	0.209901842798131	3	7	18	11	3
181	0.347867701206559	-1.19079593940957	0.92513096995535	5	2	17	12	2
182	-0.765686107833039	1.58992498888155	0.640998827223127	1	6	16	9	7
183	0.909487991736801	0.716215533832736	0.273699386495902	5	6	17	6	3
184	-1.13782092771217	0.924172249780223	0.438207183007682	4	3	16	6	8
185	0.654503704640408	0.435287747778229	0.737955262709961	5	2	22	12	9
186	1.64429619518309	-0.0395853845605795	0.352377603628099	3	2	14	9	6
187	0.0340391007747229	-0.480562255974586	3.50532251435763	2	4	12	8	8
188	0.647720574602666	-0.541602250131163	0.0587762693506248	3	3	20	10	10
189	-0.14914731668496	0.220360300802352	0.337569521542841	5	2	15	8	6
190	1.24029095630156	-0.459889922304508	0.683294915031659	4	6	13	10	9
191	-0.429074131857398	-0.898202562425571	0.459003525548283	4	3	14	9	7
192	-0.195732345383475	-0.38950545648056	2.74092319385216	2	7	14	14	9
193	-0.583019025783716	0.00879900098403877	0.719545892952141	3	3	12	6	3
194	-0.622161016660057	-1.02625913783195	2.04300877792933	3	7	15	7	4
195	-0.493382090601293	-0.414717486201998	0.611482155587471	1	3	15	12	6
196	0.380589289353692	-1.27739766278472	0.274871273312404	5	4	13	4	6
197	0.578622970672222	1.26915498340318	0.640158361593509	1	3	9	7	6
198	-1.15554330367812	-1.46921305307674	1.30984855068863	3	6	14	12	7
199	-1.08922520876746	0.659240375922224	0.269117129891061	3	7	11	12	5
200	-0.639140842468967	0.729846199564868	8.34559308313867	4	5	15	10	6
201	0.408119979144534	0.0548320366587008	2.07349273453492	6	5	18	8	3
202	-0.352712921752663	1.18054163613822	0.355535014689648	6	4	11	9	8
203	0.389287904111568	0.852858281510743	1.03225115307175	6	3	14	6	7
204	-0.596205210403848	-1.74873261716652	0.543674883054249	8	6	20	9	7
205	0.716762754144914	-1.1091483126081	0.215415007481249	0	4	15	9	6
206	0.853184696958686	-0.866225192580701	2.30279896578732	4	6	15	12	4
207	1.0417984269472	0.723516127629729	1.21193415818743	2	1	16	9	8
208	0.244541317177417	-0.596541271093974	0.779725698381287	5	8	11	5	10
209	0.684724754981544	-1.76497688606204	0.63068755120096	2	5	19	16	9
210	0.458799407543222	-0.0092077651542676	1.64950299228606	4	3	9	13	10
211	-0.172114542552592	-0.352912658451139	0.672015930285778	3	8	12	10	4
212	-0.0133058807136624	-0.515485860274207	6.08488502871641	2	4	13	8	7
213	-0.0331809694157333	-2.11337990569876	1.47146314956504	4	7	23	14	15
214	0.12349618679021	0.531436111278333	1.35356760495775	3	3	17	17	6
215	0.558987386516294	2.48865368662563	1.6347600953488	5	5	21	6	6
216	-0.31241673400459	-0.0384589099737598	0.820029998358754	4	4	18	8	8
217	-0.246964188729377	-0.184146053802107	2.71379213942674	7	5	13	10	3
218	1.63623984886497	0.995914912236247	1.35904162511975	4	6	14	7	11
219	-0.429652300500117	-0.629700438094759	0.514923608797392	2	6	18	13	5
220	-0.0120593243299765	1.48840981137297	0.881994494149802	1	6	12	12	7
221	-0.585364780918504	-0.730290359505489	4.70818576539119	3	2	13	13	3
222	0.231680287446438	0.992753433187149	0.432839678515151	5	4	20	16	4
223	-0.990889542893014	-0.498298795949411	0.319113413889395	4	5	11	14	4
224	-1.31234680055662	-2.59505264564052	0.578376082444607	4	5	15	15	7
225	0.970076383953467	0.122606703700958	5.43554084284193	2	7	10	12	7
226	-3.93294546071491	-1.83197707414505	1.56386832486823	5	6	9	13	3
227	-0.470003528005648	-0.0936312180899493	0.484266249934267	3	1	24	11	4
228	0.214137757241605	0.394852631975671	0.218210624133365	4	5	11	8	5
229	0.617026738660937	-0.90060008593034	0.204606958681081	6	5	11	13	6
230	-1.17944951071528	-0.591485251920529	0.752449023710993	3	4	17	10	6
231	0.623209580958081	0.330641153808423	6.18567164334743	5	6	8	13	8
232	0.109151132558316	-1.19407072896055	1.92271790481228	3	5	11	8	8
233	0.27707498337443	-0.67168130410723	0.830041268307487	3	3	19	9	12
234	0.451564994763718	0.888952857477942	0.354598505606256	7	1	17	10	5
235	-0.537392730445286	-0.611848602672943	1.37211058539077	5	3	17	17	4
236	-0.118300094785636	-1.33737436613394	1.98359979184342	1	2	12	14	5
237	0.118992287465333	-0.247303257441589	0.437201608104938	5	9	15	9	4
238	-0.0436696840461522	1.13232399901701	3.59073262812014	4	4	14	8	5
239	0.616437779649185	1.30258056288198	1.50346669852592	1	4	17	9	8
240	-0.352279797336897	0.52981012916906	0.701315837242156	8	4	13	13	10
241	0.369166608616792	-0.090122787723011	0.813963755018962	3	3	20	13	7
242	-1.30140888573784	0.0547803295472994	0.890703755926276	4	5	11	8	3
243	1.34470263255408	-0.450415164129306	1.27152074646647	4	3	14	15	9
244	1.25105255941669	0.284461023012055	2.10392707383285	4	5	20	10	7
245	-1.40875309010522	0.644413795694044	2.74772157803549	4	4	21	13	6
246	-1.12318797138477	2.01263814192026	0.985423740233215	4	2	21	16	4
247	-1.43729153853732	-0.716590490702556	5.02995832601985	2	1	16	5	6
248	-0.781647822102995	-0.448670665710884	0.331056391812996	5	2	19	14	8
249	-0.0508365553951867	1.11880301548821	1.48801170635907	3	2	9	8	10
250	0.366848792061674	-0.525272475115404	0.599678407954452	8	3	10	10	4
251	0.91562619932323	-0.893142901727058	2.50847907032053	4	3	15	9	9
252	1.29821472167311	0.360904932026942	0.619612379799529	2	4	16	9	4
253	0.163171200661374	-0.407335641058063	2.57507986612929	3	4	14	14	5
254	0.974375732537149	1.30541784518978	1.54729752404399	5	1	21	4	8
255	1.36246406098561	1.83762669914188	0.798062177613638	4	1	18	7	5
256	-0.956801164060876	1.43995109962056	1.06912801229049	3	8	14	10	6
257	-0.880069997320021	-0.74369022539056	0.919011835152186	4	3	16	11	6
258	1.23144121660555	-0.342316621726831	1.8223967016191	2	4	8	13	10
259	0.170470790179149	-0.85786835621108	1.10278131742342	3	4	23	7	9
260	2.34876372534655	-1.46562014351369	7.88672144554269	4	9	19	14	8
261	0.137203544954562	-0.789256899068025	2.27741868818115	6	4	15	10	8
262	0.108830171220694	0.237303599776429	0.693323457113648	4	5	14	10	12
263	0.840835315399899	-1.3751408084065	0.340039885974353	4	5	18	6	9
264	0.243085754369569	0.207722263347005	1.72703628678051	2	6	22	7	6
265	0.241974698363866	0.0609685200747579	2.62802645679264	7	6	17	11	3
266	0.603949371395732	-0.750055577753463	0.32532905352253	3	8	17	9	7
267	-0.00545667828812425	-0.497275268495638	1.95482576148592	2	4	14	18	7
268	0.759909165941615	0.0407026248957436	0.491714632739194	5	5	10	9	7
269	0.31622675508014	0.521940294579508	2.08624187192208	3	2	21	11	4
270	-0.392921153401661	-1.70139322679169	1.71536748008231	3	6	8	7	7
271	-0.0956610996552794	0.800928061414938	2.03569922279425	3	3	13	9	12
272	-1.49147518317289	0.420102095299938	0.430213727255115	3	5	17	7	13
273	0.542084671592651	1.7059219302021	0.830891546346591	3	3	13	13	10
274	0.81381837480733	-0.469694184789371	1.27917744616589	2	3	10	5	10
275	1.44692759453355	0.0932456060707552	0.366588254864753	2	1	15	9	5
276	-0.765015345912699	-0.334121907487289	0.980295342151855	1	3	17	9	6
277	2.20564681000916	0.276049426395975	0.998782221717785	3	7	17	12	5
278	0.419476087283865	0.904053968189219	0.422328660374165	8	6	18	12	4
279	-0.423546720818203	-0.151631531772759	0.450787969763204	3	5	16	13	7
280	-0.64846536145209	-1.79003156582375	2.23710497166874	8	8	14	10	0
281	4.19415129386324	0.386445812008278	0.276940108173853	2	3	22	11	11
282	0.602434689122943	-0.743048296286199	0.454356907383202	1	5	17	17	9
283	0.596941987467286	0.302661391279521	1.5437966415331	4	4	13	7	5
284	0.319986221622589	0.615860502037459	2.2485269164473	7	6	17	11	6
285	0.355147534050097	-0.471858263328761	0.341971191447417	4	4	7	7	8
286	-0.806014324788372	0.97315890404508	1.17800188585157	2	6	16	14	7
287	1.09399521043928	0.71322018707493	1.11246540275337	6	4	15	9	6
288	0.183988717591593	-1.2235921270414	0.404689218182723	5	3	17	12	11
289	0.396026844706496	-0.425400785090591	0.808974173669277	6	2	7	11	6
290	-0.990854926263321	0.305670568037689	1.05518978943769	4	5	15	17	11
291	-0.655099629228048	2.18999198412443	0.52440339385988	4	4	13	10	13
292	1.68041129786456	1.53671523166593	1.97526812661704	5	2	16	9	2
293	1.60213631812547	-0.268094540171658	0.181215995484225	3	5	15	13	7
